text,tags
24 S03E11 1964 1080p HDR DVDR VP9,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
1984 Blade Runner 2049 1080p BluRay x265,"B-YEAR,B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
1959 Inglourious Basterds 8K HDRip AVC,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Kasta Nam s Toboy,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE"
The Godfather 1977 2160p VP9 EbP,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
1995 Doctor Strange 720p 8bit,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Once Upon a Time in Hollywood,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE"
Inglourious Basterds 1958 720p Dolby Vision DivX TrueHD TGx,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Mumiy Troll Nevidimka 128kbps,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Memento 1977 4K HDTV DivX,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
The Avengers 1080p HDRip DivX,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Billie Eilish Save Your Tears 256kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Arrival 1991,"B-TITLE,B-YEAR"
Interny S01E22 1992 8K DV BluRay H 264,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Metallica Yesterday,"B-ARTIST,B-TITLE"
Adele Blinding Lights AAC,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Mumiy Troll Hochu Peremen,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Return of the King 1977,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
demo video,"O,O"
The Two Towers 2160p DVDRip DDP,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Yolki 2015,"B-TITLE,B-YEAR"
Valeriy Meladze Vosmiklassnitsa ALAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Likvidatsiya S08E01 720p,"B-TITLE,O,B-QUALITY"
Saving Private Ryan 2024 720p DV MZABI,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Narcos S02E10 2008 1440p REMUX,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
show demo,"O,O"
Utomlennye Solntsem 1955,"B-TITLE,I-TITLE,B-YEAR"
The Witcher S06E04 1080p BDRemux XviD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Zhmurki 1977,"B-TITLE,B-YEAR"
1440p,B-QUALITY
Zvezda 1967 1440p BDRemux DTS X,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
House MD S05E04 1957 8K DVDRip AV1 DD,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Utomlennye Solntsem 8K BDRip,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY"
Schindlers List 1971,"B-TITLE,I-TITLE,B-YEAR"
Zveri Alyuminievye Ogurtsy,"B-ARTIST,B-TITLE,I-TITLE"
Westworld S06E12 1964 2160p x265,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
Kill Bill 1962 8K DVDR DivX,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Inception 1970,"B-TITLE,B-YEAR"
Антикиллер 2014 1440p,"B-TITLE,B-YEAR,B-QUALITY"
1979 The Matrix 720p,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY"
Движение вверх 1994 480p 8bit x264,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Casino 2020,"B-TITLE,B-YEAR"
Back to the Future 1957,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Brooklyn Nine Nine S08E21 BRRip HEVC,"B-TITLE,I-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Eminem Smells Like Teen Spirit MP3,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Spider Man 1962 IMAX WEB DL DEMAND,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Gladiator 2005 480p BDRemux H 264,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
WALL E 2018 480p BRRip WiKi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Aliens 1080p HDRip,"B-TITLE,B-QUALITY,I-QUALITY"
Aritmiya 2013 8K BRRip,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Rihanna Stairway to Heaven,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Jay Z Highway to Hell DSD,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Tupac Time DSD,"B-ARTIST,B-TITLE,B-QUALITY"
American Sniper 2007 2160p BTN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Drake Like a Rolling Stone DSD,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Mnogotochie Nam s Toboy ALAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
145,O
Avatar 1976 4K HDRip VP9 DDP5 1 BTN,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Bob Dylan Creep 1956 FLAC,"B-ARTIST,I-ARTIST,B-TITLE,B-YEAR,B-QUALITY"
Адмиралъ 1967,"B-TITLE,B-YEAR"
John Wick 2023 480p UHD XviD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Brilliantovaya Ruka 1998 720p DVDR AVS,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Captain America 2022 480p HDTV AC3 FGT,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Schindlers List,"B-TITLE,I-TITLE"
Up 1989,"B-TITLE,B-YEAR"
Oasis Boulevard of Broken Dreams FLAC,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Barbie 1996 DV Atmos EbP,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
System of a Down Starboy ALAC,"B-ARTIST,I-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
The Godfather 1080p DV HDTV x265,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Sherlock S07E02 2013 720p BDRemux VP9 TrueHD,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Bob Dylan Blinding Lights ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Alien 2012,"B-TITLE,B-YEAR"
Звезда 2020 8K HDR10 HDRip EbP,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Hateful Eight 1997 2160p H 265,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Kendrick Lamar In the End,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
1999 Avatar 1080p 10bit BDREMUX XviD,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Skyfall 1969 8K BRRip KOGi,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Ivan Vasilevich Menyaet Professiyu 720p BDREMUX H 264 DTS HD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Joker 2011 1080p VP9,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Sibirskiy Tsiryulnik 1973 720p DVDR,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Basta Vecher ALAC,"B-ARTIST,B-TITLE,B-QUALITY"
Annihilation 2008,"B-TITLE,B-YEAR"
The Beatles Watermelon Sugar,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Post Malone Money,"B-ARTIST,I-ARTIST,B-TITLE"
The Departed 2004 2160p WEB DL RARBG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
1963,B-YEAR
Deep Purple Boulevard of Broken Dreams 1965 ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
Guardians of the Galaxy 2016 8K BDREMUX DivX BTN,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Oasis Someone Like You,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Avengers Endgame 2021 WEB DL x265,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
movie,O
No Time to Die 2007 480p BDRemux AVS,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
The Lion King 1963 1440p UHD DVDRip AVC DTS X YTS,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Mihail Krug Noch,"B-ARTIST,I-ARTIST,B-TITLE"
Foo Fighters Starboy 1990 Lossless,"B-ARTIST,I-ARTIST,B-TITLE,B-YEAR,B-QUALITY"
Better Call Saul S03E07 1983 4K DV WEB DL,"B-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Sopranos S06E01 1440p WEB DL AV1 AC3,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Utomlennye Solntsem 8K WEBRip VP9 DDP5 1,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Fargo S07E15 480p WEBRip H 265,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Parasite 1986 480p HDRip x264 CMRG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
NEW,O
The Dark Knight 2020,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
The Dark Knight 2000 480p BluRay TrueHD MEZG,"B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Dylda REMUX VP9,"B-TITLE,B-QUALITY,I-QUALITY"
96kbps,B-QUALITY
256kbps,B-QUALITY
Гражданская Оборона Кайфуем FLAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
House MD S03E22 720p DVDRip,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY"
Антикиллер 2022,"B-TITLE,B-YEAR"
David Bowie Enter Sandman AAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Splin Kogda Tvoya Devushka Bolna 128kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Star Wars 1985 720p HDRip XviD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Mazhor S08E11 2010 8K BluRay AV1,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Bitva 1967 2160p BDRip AVC DTS X,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Return of the King 2012 BDREMUX FGT,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Schindlers List 2004 8K WEBRip VP9,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Parasite 2160p HDR10Plus REMUX,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Barbie 1998 1440p WEB DL VP9 DTS X CMRG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Casino,B-TITLE
Moskva Slezam Ne Verit 1955 1440p BDRemux x264 EAC3 AMIABLE,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Moskva Slezam Ne Verit 2012,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
Back to the Future 2003 480p 10bit HDRip,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
House of the Dragon S05E19 8K IMAX WEB DL x264 TrueHD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Westworld S01E07 720p HDR10 BDRemux HEVC,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Suits S05E01 1440p DVDRip DivX,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
No Time to Die 2022 480p BluRay DivX DTS HD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Aquaman 1969 4K DVDRip x265 AC3 DRONES,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Zvezda 1988 2160p HDTV Atmos KOGi,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Durak 1999 2160p BluRay,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Stranger Things S02E24 1993 1080p DVDRip HEVC,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
The Beatles Bohemian Rhapsody 192kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Casino Royale 1981 480p IMAX WEBRip BTN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
rec,O
Maroon 5 Boulevard of Broken Dreams MP3,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Michael Jackson Wonderwall,"B-ARTIST,I-ARTIST,B-TITLE"
Alien 2001,"B-TITLE,B-YEAR"
Alien 1978 480p BDRip AV1 AC3 CMRG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
The Godfather 720p BDRemux AVC,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Kavkazskaya Plennitsa 2018 1080p HDR10Plus WEBRip AVC,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Ирония судьбы 1080p HDTV x264,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Spider Man 1986 4K HDTV DDP GalaxyRG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Durak 2016 8K DVDR,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Sting Like a Rolling Stone 256kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
2004 Terminator Genisys 1080p DVDRip H 264,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Squid Game S06E22 8K WEBRip TrueHD,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Сталинград 1999 1440p DVDRip HEVC YIFY,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Coldplay Blinding Lights MP3,"B-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Fargo S07E12 1951 2160p BluRay x265,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Dnevnoy Dozor 1966 720p BDREMUX x265 EAC3,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
1957 Django Unchained 1080p HDRip DivX,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Григорий Лепс Это Не Любовь,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Ironiya Sudby 2003 480p DDP5 1 KOGi,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
956,O
Back to the Future 1958 8K DVDR XviD,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Lyubov i Golubi 720p BDREMUX DivX DDP5 1,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Rihanna Perfect,"B-ARTIST,B-TITLE"
The Dark Knight Rises,"B-TITLE,I-TITLE,I-TITLE,I-TITLE"
Akvarium Malysh 128kbps,"B-ARTIST,B-TITLE,B-QUALITY"
ALAC,B-QUALITY
John Wick Chapter 3 2001 1080p HDR10Plus BDRemux AV1 PSA,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Звезда 2010,"B-TITLE,B-YEAR"
Dexter S02E01 720p HDTV AVC EAC3,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Guardians of the Galaxy 1965 2160p H 264,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
1981 Kill Bill 1440p Dolby Vision WEBRip HEVC EAC3,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Return of the Jedi 1963 720p SPARKS,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Toy Story,"B-TITLE,I-TITLE"
The Dark Knight 1080p HDTV XviD,"B-TITLE,I-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
The Empire Strikes Back 1957 4K BDRip VP9 YIFY,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
Кавказская пленница 1995 HDRip x264 TrueHD AMIABLE,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
movie rec,"O,O"
Inception 4K 8bit BDRemux H 264 DD,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Memento 2003 720p HDR10 WEBRip AVC DDP5 1 PSA,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Ironiya Sudby 2015 720p HDRip,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY"
Drake Perfect,"B-ARTIST,B-TITLE"
Boy s Tenyu 1952,"B-TITLE,I-TITLE,I-TITLE,B-YEAR"
Snoop Dogg Smoke on the Water MP3,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Sherlock S01E12 1970 720p HDR10Plus BDRip AV1,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Once Upon a Time in Hollywood 1959,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR"
session fragment,"O,O"
Casino 1965 1080p 8bit HDRip VP9 DD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Johnny Cash Crawling AAC,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Ирония судьбы 1972 2160p 10bit BDREMUX VP9 DDP5 1 CHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
1955,B-YEAR
Сибирский цирюльник 1988 1440p IMAX HDRip HEVC EAC3,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Bi 2 Derevo,"B-ARTIST,I-ARTIST,B-TITLE"
Alien 2013 4K DVDRip ION10,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
The Revenant 2003 2160p Dolby Vision H 264,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Майор 4K BDRemux AV1 Atmos,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Logan 2021,"B-TITLE,B-YEAR"
Григорий Лепс Нам с Тобой 96kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Finding Nemo 2019 1440p UHD HDTV H 265 AC3,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
RAW draft,"O,O"
Jay Z Watermelon Sugar,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Мумий Тролль Группа Крови 256kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Predator 4K BDRip DD,"B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Полина Гагарина В Питере Пить,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE"
Skyfall 2011 1440p BluRay DTS X MEZG,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Звезда 2011 4K BRRip H 264 EAC3 KOGi,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Birdman 1965 HDR10Plus x265 BluHD,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
The Revenant 1957 8K BRRip x265 ION10,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
True Detective S04E20 1080p WEB DL,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Spider Man 1962 720p BRRip XviD DDP5 1 FoV,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Sherlock S04E06 8K WEB DL VP9,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Ex Machina 1440p REMUX x265,"B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Ariya Kukushka,"B-ARTIST,B-TITLE"
Brat 1987,"B-TITLE,B-YEAR"
Black Mirror S04E14 1961 4K DVDRip DTS,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Casino Royale 2003 1440p BTN,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,O"
Jurassic World 1968 720p HDRip Atmos CMRG,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
1984 Tenet 1080p,"B-YEAR,B-TITLE,B-QUALITY"
Casino 1968,"B-TITLE,B-YEAR"
Alien 1966 4K DV HDTV Atmos EVO,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Spider Man 1970,"B-TITLE,I-TITLE,B-YEAR"
Annihilation 1980 8K HDR10 VP9 HONE,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
627,O
test v1,"O,O"
Durak 2015,"B-TITLE,B-YEAR"
Ночные Снайперы Видели Ночь 192kbps,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-QUALITY"
Beatles Eye of the Tiger 96kbps,"B-ARTIST,B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Interny S08E14 480p 8bit REMUX Atmos,"B-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Hacksaw Ridge 1989,"B-TITLE,I-TITLE,B-YEAR"
2011 The Departed 480p HDR10 VP9 DD,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
Toy Story 1983 8K HDR REMUX VP9 DDP5 1 MZABI,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
735,O
1952 Hacksaw Ridge 720p UHD HDRip,"B-YEAR,B-TITLE,I-TITLE,B-QUALITY,I-QUALITY,I-QUALITY"
Aquaman 1978 1080p UHD BRRip HEVC,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
No Time to Die 1996 1440p REMUX AC3,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
David Bowie Thinking Out Loud AAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
Memento 2006 8K HDR10Plus HDTV DEMAND,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,O"
The Avengers 1989 2160p BRRip H 265 CtrlHD,"B-TITLE,I-TITLE,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY,O"
Brigada S04E21 1985 1080p HDR10 H 264,"B-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
2010 Avatar 1440p BDRip H 265,"B-YEAR,B-TITLE,B-QUALITY,I-QUALITY,I-QUALITY,I-QUALITY"
The Last of Us S03E10 2018 720p 8bit,"B-TITLE,I-TITLE,I-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY"
249,O
Сектор Газа Перемен MP3,"B-ARTIST,I-ARTIST,B-TITLE,B-QUALITY"
Vysotskiy 1972 2160p DVDRip SPARKS,"B-TITLE,B-YEAR,B-QUALITY,I-QUALITY,O"
Адмиралъ 1996,"B-TITLE,B-YEAR"
The Office S02E15 1080p DVDR AVC,"B-TITLE,I-TITLE,O,B-QUALITY,I-QUALITY,I-QUALITY"
Deep Purple Bad Guy 1982 Lossless,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,B-YEAR,B-QUALITY"
1995,B-YEAR
True Detective S01E19 1972 720p BRRip DivX,"B-TITLE,I-TITLE,O,B-YEAR,B-QUALITY,I-QUALITY,I-QUALITY"
Движение вверх 1984,"B-TITLE,I-TITLE,B-YEAR"
System of a Down Lose Yourself,"B-ARTIST,I-ARTIST,I-ARTIST,I-ARTIST,B-TITLE,I-TITLE"
Johnny Cash Let It Be 1970 ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-YEAR,B-QUALITY"
Сплин Менуэт 320kbps,"B-ARTIST,B-TITLE,B-QUALITY"
Pink Floyd Back in Black ALAC,"B-ARTIST,I-ARTIST,B-TITLE,I-TITLE,I-TITLE,B-QUALITY"
